Från Datum Tid (UTC),Till Datum Tid (UTC),Representativt dygn,Nederbördsmängd,Kvalitet
1964-08-27 06:00:01,1964-08-28 06:00:00,1964-08-27,0.0,Y
1964-08-28 06:00:01,1964-08-29 06:00:00,1964-08-28,0.0,Y
1964-08-29 06:00:01,1964-08-30 06:00:00,1964-08-29,1.8,Y
1964-08-30 06:00:01,1964-08-31 06:00:00,1964-08-30,0.0,Y
1964-08-31 06:00:01,1964-09-01 06:00:00,1964-08-31,0.0,Y
1964-09-01 06:00:01,1964-09-02 06:00:00,1964-09-01,0.0,Y
1964-09-02 06:00:01,1964-09-03 06:00:00,1964-09-02,0.0,Y
1964-09-03 06:00:01,1964-09-04 06:00:00,1964-09-03,0.0,Y
1964-09-04 06:00:01,1964-09-05 06:00:00,1964-09-04,0.0,Y
1964-09-05 06:00:01,1964-09-06 06:00:00,1964-09-05,0.0,Y
1964-09-06 06:00:01,1964-09-07 06:00:00,1964-09-06,5.5,Y
1964-09-07 06:00:01,1964-09-08 06:00:00,1964-09-07,0.0,Y
1964-09-08 06:00:01,1964-09-09 06:00:00,1964-09-08,2.0,Y
1964-09-09 06:00:01,1964-09-10 06:00:00,1964-09-09,0.0,Y
1964-09-10 06:00:01,1964-09-11 06:00:00,1964-09-10,0.0,Y
1964-09-11 06:00:01,1964-09-12 06:00:00,1964-09-11,14.0,Y
1964-09-12 06:00:01,1964-09-13 06:00:00,1964-09-12,2.1,Y
1964-09-13 06:00:01,1964-09-14 06:00:00,1964-09-13,0.0,Y
1964-09-14 06:00:01,1964-09-15 06:00:00,1964-09-14,3.0,Y
1964-09-15 06:00:01,1964-09-16 06:00:00,1964-09-15,4.8,Y
1964-09-16 06:00:01,1964-09-17 06:00:00,1964-09-16,14.0,Y
1964-09-17 06:00:01,1964-09-18 06:00:00,1964-09-17,3.2,Y
1964-09-18 06:00:01,1964-09-19 06:00:00,1964-09-18,0.2,Y
1964-09-19 06:00:01,1964-09-20 06:00:00,1964-09-19,10.7,Y
1964-09-20 06:00:01,1964-09-21 06:00:00,1964-09-20,4.2,Y
1964-09-21 06:00:01,1964-09-22 06:00:00,1964-09-21,0.0,Y
1964-09-22 06:00:01,1964-09-23 06:00:00,1964-09-22,0.3,Y
1964-09-23 06:00:01,1964-09-24 06:00:00,1964-09-23,0.0,Y
1964-09-24 06:00:01,1964-09-25 06:00:00,1964-09-24,0.0,Y
1964-09-25 06:00:01,1964-09-26 06:00:00,1964-09-25,0.0,Y
1964-09-26 06:00:01,1964-09-27 06:00:00,1964-09-26,0.0,Y
1964-09-27 06:00:01,1964-09-28 06:00:00,1964-09-27,1.5,Y
1964-09-28 06:00:01,1964-09-29 06:00:00,1964-09-28,0.0,Y
1964-09-29 06:00:01,1964-09-30 06:00:00,1964-09-29,0.3,Y
1964-09-30 06:00:01,1964-10-01 06:00:00,1964-09-30,0.0,Y
1964-10-01 06:00:01,1964-10-02 06:00:00,1964-10-01,0.0,Y
1964-10-02 06:00:01,1964-10-03 06:00:00,1964-10-02,0.0,Y
1964-10-03 06:00:01,1964-10-04 06:00:00,1964-10-03,0.0,Y
1964-10-04 06:00:01,1964-10-05 06:00:00,1964-10-04,0.0,Y
1964-10-05 06:00:01,1964-10-06 06:00:00,1964-10-05,0.0,Y
1964-10-06 06:00:01,1964-10-07 06:00:00,1964-10-06,0.9,Y
1964-10-07 06:00:01,1964-10-08 06:00:00,1964-10-07,12.8,Y
1964-10-08 06:00:01,1964-10-09 06:00:00,1964-10-08,0.0,Y
1964-10-09 06:00:01,1964-10-10 06:00:00,1964-10-09,21.6,Y
1964-10-10 06:00:01,1964-10-11 06:00:00,1964-10-10,9.6,Y
1964-10-11 06:00:01,1964-10-12 06:00:00,1964-10-11,8.8,Y
1964-10-12 06:00:01,1964-10-13 06:00:00,1964-10-12,8.3,Y
1964-10-13 06:00:01,1964-10-14 06:00:00,1964-10-13,16.0,Y
1964-10-14 06:00:01,1964-10-15 06:00:00,1964-10-14,0.0,Y
1964-10-15 06:00:01,1964-10-16 06:00:00,1964-10-15,0.0,Y
1964-10-16 06:00:01,1964-10-17 06:00:00,1964-10-16,12.7,Y
1964-10-17 06:00:01,1964-10-18 06:00:00,1964-10-17,5.4,Y
1964-10-18 06:00:01,1964-10-19 06:00:00,1964-10-18,0.0,Y
1964-10-19 06:00:01,1964-10-20 06:00:00,1964-10-19,0.0,Y
1964-10-20 06:00:01,1964-10-21 06:00:00,1964-10-20,32.8,Y
1964-10-21 06:00:01,1964-10-22 06:00:00,1964-10-21,4.6,Y
1964-10-22 06:00:01,1964-10-23 06:00:00,1964-10-22,0.8,Y
1964-10-23 06:00:01,1964-10-24 06:00:00,1964-10-23,18.0,Y
1964-10-24 06:00:01,1964-10-25 06:00:00,1964-10-24,1.5,Y
1964-10-25 06:00:01,1964-10-26 06:00:00,1964-10-25,3.4,Y
1964-10-26 06:00:01,1964-10-27 06:00:00,1964-10-26,0.0,Y
1964-10-27 06:00:01,1964-10-28 06:00:00,1964-10-27,0.0,Y
1964-10-28 06:00:01,1964-10-29 06:00:00,1964-10-28,0.0,Y
1964-10-29 06:00:01,1964-10-30 06:00:00,1964-10-29,0.0,Y
1964-10-30 06:00:01,1964-10-31 06:00:00,1964-10-30,0.0,Y
1964-10-31 06:00:01,1964-11-01 06:00:00,1964-10-31,0.4,Y
1964-11-01 06:00:01,1964-11-02 06:00:00,1964-11-01,1.5,Y
1964-11-02 06:00:01,1964-11-03 06:00:00,1964-11-02,0.0,Y
1964-11-03 06:00:01,1964-11-04 06:00:00,1964-11-03,0.0,Y
1964-11-04 06:00:01,1964-11-05 06:00:00,1964-11-04,0.0,Y
1964-11-05 06:00:01,1964-11-06 06:00:00,1964-11-05,0.0,Y
1964-11-06 06:00:01,1964-11-07 06:00:00,1964-11-06,0.0,Y
1964-11-07 06:00:01,1964-11-08 06:00:00,1964-11-07,0.0,Y
1964-11-08 06:00:01,1964-11-09 06:00:00,1964-11-08,0.0,Y
1964-11-09 06:00:01,1964-11-10 06:00:00,1964-11-09,0.0,Y
1964-11-10 06:00:01,1964-11-11 06:00:00,1964-11-10,0.0,Y
1964-11-11 06:00:01,1964-11-12 06:00:00,1964-11-11,0.0,Y
1964-11-12 06:00:01,1964-11-13 06:00:00,1964-11-12,3.0,Y
1964-11-13 06:00:01,1964-11-14 06:00:00,1964-11-13,11.2,Y
1964-11-14 06:00:01,1964-11-15 06:00:00,1964-11-14,9.7,Y
1964-11-15 06:00:01,1964-11-16 06:00:00,1964-11-15,2.3,Y
1964-11-16 06:00:01,1964-11-17 06:00:00,1964-11-16,4.4,Y
1964-11-17 06:00:01,1964-11-18 06:00:00,1964-11-17,0.0,Y
1964-11-18 06:00:01,1964-11-19 06:00:00,1964-11-18,0.0,Y
1964-11-19 06:00:01,1964-11-20 06:00:00,1964-11-19,11.6,Y
1964-11-20 06:00:01,1964-11-21 06:00:00,1964-11-20,1.1,Y
1964-11-21 06:00:01,1964-11-22 06:00:00,1964-11-21,0.0,Y
1964-11-22 06:00:01,1964-11-23 06:00:00,1964-11-22,1.1,Y
1964-11-23 06:00:01,1964-11-24 06:00:00,1964-11-23,0.6,Y
1964-11-24 06:00:01,1964-11-25 06:00:00,1964-11-24,0.0,Y
1964-11-25 06:00:01,1964-11-26 06:00:00,1964-11-25,0.8,Y
1964-11-26 06:00:01,1964-11-27 06:00:00,1964-11-26,3.0,Y
1964-11-27 06:00:01,1964-11-28 06:00:00,1964-11-27,2.0,Y
1964-11-28 06:00:01,1964-11-29 06:00:00,1964-11-28,4.3,Y
1964-11-29 06:00:01,1964-11-30 06:00:00,1964-11-29,4.0,Y
1964-11-30 06:00:01,1964-12-01 06:00:00,1964-11-30,1.0,Y
1964-12-01 06:00:01,1964-12-02 06:00:00,1964-12-01,0.0,Y
1964-12-02 06:00:01,1964-12-03 06:00:00,1964-12-02,20.3,Y
1964-12-03 06:00:01,1964-12-04 06:00:00,1964-12-03,11.3,Y
1964-12-04 06:00:01,1964-12-05 06:00:00,1964-12-04,1.0,Y
1964-12-05 06:00:01,1964-12-06 06:00:00,1964-12-05,0.0,Y
1964-12-06 06:00:01,1964-12-07 06:00:00,1964-12-06,19.2,Y
1964-12-07 06:00:01,1964-12-08 06:00:00,1964-12-07,2.4,Y
1964-12-08 06:00:01,1964-12-09 06:00:00,1964-12-08,4.4,Y
1964-12-09 06:00:01,1964-12-10 06:00:00,1964-12-09,16.0,Y
1964-12-10 06:00:01,1964-12-11 06:00:00,1964-12-10,0.8,Y
1964-12-11 06:00:01,1964-12-12 06:00:00,1964-12-11,0.0,Y
1964-12-12 06:00:01,1964-12-13 06:00:00,1964-12-12,21.8,Y
1964-12-13 06:00:01,1964-12-14 06:00:00,1964-12-13,13.2,Y
1964-12-14 06:00:01,1964-12-15 06:00:00,1964-12-14,0.0,Y
1964-12-15 06:00:01,1964-12-16 06:00:00,1964-12-15,0.3,Y
1964-12-16 06:00:01,1964-12-17 06:00:00,1964-12-16,0.0,Y
1964-12-17 06:00:01,1964-12-18 06:00:00,1964-12-17,1.7,Y
1964-12-18 06:00:01,1964-12-19 06:00:00,1964-12-18,0.0,Y
1964-12-19 06:00:01,1964-12-20 06:00:00,1964-12-19,2.8,Y
1964-12-20 06:00:01,1964-12-21 06:00:00,1964-12-20,5.3,Y
1964-12-21 06:00:01,1964-12-22 06:00:00,1964-12-21,0.0,Y
1964-12-22 06:00:01,1964-12-23 06:00:00,1964-12-22,0.0,Y
1964-12-23 06:00:01,1964-12-24 06:00:00,1964-12-23,0.0,Y
1964-12-24 06:00:01,1964-12-25 06:00:00,1964-12-24,0.0,Y
1964-12-25 06:00:01,1964-12-26 06:00:00,1964-12-25,0.0,Y
1964-12-26 06:00:01,1964-12-27 06:00:00,1964-12-26,0.0,Y
1964-12-27 06:00:01,1964-12-28 06:00:00,1964-12-27,0.4,Y
1964-12-28 06:00:01,1964-12-29 06:00:00,1964-12-28,0.0,Y
1964-12-29 06:00:01,1964-12-30 06:00:00,1964-12-29,0.0,Y
1964-12-30 06:00:01,1964-12-31 06:00:00,1964-12-30,19.2,Y
1964-12-31 06:00:01,1965-01-01 06:00:00,1964-12-31,2.1,Y
1965-01-01 06:00:01,1965-01-02 06:00:00,1965-01-01,0.2,Y
1965-01-02 06:00:01,1965-01-03 06:00:00,1965-01-02,0.0,Y
1965-01-03 06:00:01,1965-01-04 06:00:00,1965-01-03,0.0,Y
1965-01-04 06:00:01,1965-01-05 06:00:00,1965-01-04,0.0,Y
1965-01-05 06:00:01,1965-01-06 06:00:00,1965-01-05,0.0,Y
1965-01-06 06:00:01,1965-01-07 06:00:00,1965-01-06,0.0,Y
1965-01-07 06:00:01,1965-01-08 06:00:00,1965-01-07,6.4,Y
1965-01-08 06:00:01,1965-01-09 06:00:00,1965-01-08,6.2,Y
1965-01-09 06:00:01,1965-01-10 06:00:00,1965-01-09,5.8,Y
1965-01-10 06:00:01,1965-01-11 06:00:00,1965-01-10,3.0,Y
1965-01-11 06:00:01,1965-01-12 06:00:00,1965-01-11,7.4,Y
1965-01-12 06:00:01,1965-01-13 06:00:00,1965-01-12,1.5,Y
1965-01-13 06:00:01,1965-01-14 06:00:00,1965-01-13,7.0,Y
1965-01-14 06:00:01,1965-01-15 06:00:00,1965-01-14,4.0,Y
1965-01-15 06:00:01,1965-01-16 06:00:00,1965-01-15,3.9,Y
1965-01-16 06:00:01,1965-01-17 06:00:00,1965-01-16,10.4,Y
1965-01-17 06:00:01,1965-01-18 06:00:00,1965-01-17,8.9,Y
1965-01-18 06:00:01,1965-01-19 06:00:00,1965-01-18,4.0,Y
1965-01-19 06:00:01,1965-01-20 06:00:00,1965-01-19,2.4,Y
1965-01-20 06:00:01,1965-01-21 06:00:00,1965-01-20,0.4,Y
1965-01-21 06:00:01,1965-01-22 06:00:00,1965-01-21,0.0,Y
1965-01-22 06:00:01,1965-01-23 06:00:00,1965-01-22,0.0,Y
1965-01-23 06:00:01,1965-01-24 06:00:00,1965-01-23,0.0,Y
1965-01-24 06:00:01,1965-01-25 06:00:00,1965-01-24,0.0,Y
1965-01-25 06:00:01,1965-01-26 06:00:00,1965-01-25,0.0,Y
1965-01-26 06:00:01,1965-01-27 06:00:00,1965-01-26,0.6,Y
1965-01-27 06:00:01,1965-01-28 06:00:00,1965-01-27,1.9,Y
1965-01-28 06:00:01,1965-01-29 06:00:00,1965-01-28,1.6,Y
1965-01-29 06:00:01,1965-01-30 06:00:00,1965-01-29,1.0,Y
1965-01-30 06:00:01,1965-01-31 06:00:00,1965-01-30,1.0,Y
1965-01-31 06:00:01,1965-02-01 06:00:00,1965-01-31,0.0,Y
1965-02-01 06:00:01,1965-02-02 06:00:00,1965-02-01,0.0,Y
1965-02-02 06:00:01,1965-02-03 06:00:00,1965-02-02,0.0,Y
1965-02-03 06:00:01,1965-02-04 06:00:00,1965-02-03,0.0,Y
1965-02-04 06:00:01,1965-02-05 06:00:00,1965-02-04,0.3,Y
1965-02-05 06:00:01,1965-02-06 06:00:00,1965-02-05,0.0,Y
1965-02-06 06:00:01,1965-02-07 06:00:00,1965-02-06,0.0,Y
1965-02-07 06:00:01,1965-02-08 06:00:00,1965-02-07,0.0,Y
1965-02-08 06:00:01,1965-02-09 06:00:00,1965-02-08,0.0,Y
1965-02-09 06:00:01,1965-02-10 06:00:00,1965-02-09,0.0,Y
1965-02-10 06:00:01,1965-02-11 06:00:00,1965-02-10,0.0,Y
1965-02-11 06:00:01,1965-02-12 06:00:00,1965-02-11,0.0,Y
1965-02-12 06:00:01,1965-02-13 06:00:00,1965-02-12,3.8,Y
1965-02-13 06:00:01,1965-02-14 06:00:00,1965-02-13,5.2,Y
1965-02-14 06:00:01,1965-02-15 06:00:00,1965-02-14,0.0,Y
1965-02-15 06:00:01,1965-02-16 06:00:00,1965-02-15,0.0,Y
1965-02-16 06:00:01,1965-02-17 06:00:00,1965-02-16,0.0,Y
1965-02-17 06:00:01,1965-02-18 06:00:00,1965-02-17,0.0,Y
1965-02-18 06:00:01,1965-02-19 06:00:00,1965-02-18,1.1,Y
1965-02-19 06:00:01,1965-02-20 06:00:00,1965-02-19,0.0,Y
1965-02-20 06:00:01,1965-02-21 06:00:00,1965-02-20,0.0,Y
1965-02-21 06:00:01,1965-02-22 06:00:00,1965-02-21,0.0,Y
1965-02-22 06:00:01,1965-02-23 06:00:00,1965-02-22,0.5,Y
1965-02-23 06:00:01,1965-02-24 06:00:00,1965-02-23,0.0,Y
1965-02-24 06:00:01,1965-02-25 06:00:00,1965-02-24,0.0,Y
1965-02-25 06:00:01,1965-02-26 06:00:00,1965-02-25,0.0,Y
1965-02-26 06:00:01,1965-02-27 06:00:00,1965-02-26,5.3,Y
1965-02-27 06:00:01,1965-02-28 06:00:00,1965-02-27,0.0,Y
1965-02-28 06:00:01,1965-03-01 06:00:00,1965-02-28,0.0,Y
1965-03-01 06:00:01,1965-03-02 06:00:00,1965-03-01,0.0,Y
1965-03-02 06:00:01,1965-03-03 06:00:00,1965-03-02,0.0,Y
1965-03-03 06:00:01,1965-03-04 06:00:00,1965-03-03,0.0,Y
1965-03-04 06:00:01,1965-03-05 06:00:00,1965-03-04,0.0,Y
1965-03-05 06:00:01,1965-03-06 06:00:00,1965-03-05,0.0,Y
1965-03-06 06:00:01,1965-03-07 06:00:00,1965-03-06,0.0,Y
1965-03-07 06:00:01,1965-03-08 06:00:00,1965-03-07,1.0,Y
1965-03-08 06:00:01,1965-03-09 06:00:00,1965-03-08,6.7,Y
1965-03-09 06:00:01,1965-03-10 06:00:00,1965-03-09,0.0,Y
1965-03-10 06:00:01,1965-03-11 06:00:00,1965-03-10,0.0,Y
1965-03-11 06:00:01,1965-03-12 06:00:00,1965-03-11,0.0,Y
1965-03-12 06:00:01,1965-03-13 06:00:00,1965-03-12,0.0,Y
1965-03-13 06:00:01,1965-03-14 06:00:00,1965-03-13,0.0,Y
1965-03-14 06:00:01,1965-03-15 06:00:00,1965-03-14,0.0,Y
1965-03-15 06:00:01,1965-03-16 06:00:00,1965-03-15,2.7,Y
1965-03-16 06:00:01,1965-03-17 06:00:00,1965-03-16,4.6,Y
1965-03-17 06:00:01,1965-03-18 06:00:00,1965-03-17,2.0,Y
1965-03-18 06:00:01,1965-03-19 06:00:00,1965-03-18,5.0,Y
1965-03-19 06:00:01,1965-03-20 06:00:00,1965-03-19,0.9,Y
1965-03-20 06:00:01,1965-03-21 06:00:00,1965-03-20,0.0,Y
1965-03-21 06:00:01,1965-03-22 06:00:00,1965-03-21,0.0,Y
1965-03-22 06:00:01,1965-03-23 06:00:00,1965-03-22,0.0,Y
1965-03-23 06:00:01,1965-03-24 06:00:00,1965-03-23,1.0,Y
1965-03-24 06:00:01,1965-03-25 06:00:00,1965-03-24,0.0,Y
1965-03-25 06:00:01,1965-03-26 06:00:00,1965-03-25,0.0,Y
1965-03-26 06:00:01,1965-03-27 06:00:00,1965-03-26,1.7,Y
1965-03-27 06:00:01,1965-03-28 06:00:00,1965-03-27,3.6,Y
1965-03-28 06:00:01,1965-03-29 06:00:00,1965-03-28,1.0,Y
1965-03-29 06:00:01,1965-03-30 06:00:00,1965-03-29,0.1,Y
1965-03-30 06:00:01,1965-03-31 06:00:00,1965-03-30,0.0,Y
1965-03-31 06:00:01,1965-04-01 06:00:00,1965-03-31,0.0,Y
1965-04-01 06:00:01,1965-04-02 06:00:00,1965-04-01,0.0,Y
1965-04-02 06:00:01,1965-04-03 06:00:00,1965-04-02,0.0,Y
1965-04-03 06:00:01,1965-04-04 06:00:00,1965-04-03,0.0,Y
1965-04-04 06:00:01,1965-04-05 06:00:00,1965-04-04,0.0,Y
1965-04-05 06:00:01,1965-04-06 06:00:00,1965-04-05,0.0,Y
1965-04-06 06:00:01,1965-04-07 06:00:00,1965-04-06,4.2,Y
1965-04-07 06:00:01,1965-04-08 06:00:00,1965-04-07,1.5,Y
1965-04-08 06:00:01,1965-04-09 06:00:00,1965-04-08,0.0,Y
1965-04-09 06:00:01,1965-04-10 06:00:00,1965-04-09,2.7,Y
1965-04-10 06:00:01,1965-04-11 06:00:00,1965-04-10,5.8,Y
1965-04-11 06:00:01,1965-04-12 06:00:00,1965-04-11,9.0,Y
1965-04-12 06:00:01,1965-04-13 06:00:00,1965-04-12,0.4,Y
1965-04-13 06:00:01,1965-04-14 06:00:00,1965-04-13,8.2,Y
1965-04-14 06:00:01,1965-04-15 06:00:00,1965-04-14,0.1,Y
1965-04-15 06:00:01,1965-04-16 06:00:00,1965-04-15,0.0,Y
1965-04-16 06:00:01,1965-04-17 06:00:00,1965-04-16,1.6,Y
1965-04-17 06:00:01,1965-04-18 06:00:00,1965-04-17,8.0,Y
1965-04-18 06:00:01,1965-04-19 06:00:00,1965-04-18,4.0,Y
1965-04-19 06:00:01,1965-04-20 06:00:00,1965-04-19,0.0,Y
1965-04-20 06:00:01,1965-04-21 06:00:00,1965-04-20,0.0,Y
1965-04-21 06:00:01,1965-04-22 06:00:00,1965-04-21,2.6,Y
1965-04-22 06:00:01,1965-04-23 06:00:00,1965-04-22,0.0,Y
1965-04-23 06:00:01,1965-04-24 06:00:00,1965-04-23,0.0,Y
1965-04-24 06:00:01,1965-04-25 06:00:00,1965-04-24,0.3,Y
1965-04-25 06:00:01,1965-04-26 06:00:00,1965-04-25,0.3,Y
1965-04-26 06:00:01,1965-04-27 06:00:00,1965-04-26,4.3,Y
1965-04-27 06:00:01,1965-04-28 06:00:00,1965-04-27,2.1,Y
1965-04-28 06:00:01,1965-04-29 06:00:00,1965-04-28,0.0,Y
1965-04-29 06:00:01,1965-04-30 06:00:00,1965-04-29,0.0,Y
1965-04-30 06:00:01,1965-05-01 06:00:00,1965-04-30,0.0,Y
1965-05-01 06:00:01,1965-05-02 06:00:00,1965-05-01,0.0,Y
1965-05-02 06:00:01,1965-05-03 06:00:00,1965-05-02,0.0,Y
1965-05-03 06:00:01,1965-05-04 06:00:00,1965-05-03,0.0,Y
1965-05-04 06:00:01,1965-05-05 06:00:00,1965-05-04,3.9,Y
1965-05-05 06:00:01,1965-05-06 06:00:00,1965-05-05,1.9,Y
1965-05-06 06:00:01,1965-05-07 06:00:00,1965-05-06,0.0,Y
1965-05-07 06:00:01,1965-05-08 06:00:00,1965-05-07,0.0,Y
1965-05-08 06:00:01,1965-05-09 06:00:00,1965-05-08,11.0,Y
1965-05-09 06:00:01,1965-05-10 06:00:00,1965-05-09,0.7,Y
1965-05-10 06:00:01,1965-05-11 06:00:00,1965-05-10,0.0,Y
1965-05-11 06:00:01,1965-05-12 06:00:00,1965-05-11,0.0,Y
1965-05-12 06:00:01,1965-05-13 06:00:00,1965-05-12,0.0,Y
1965-05-13 06:00:01,1965-05-14 06:00:00,1965-05-13,0.1,Y
1965-05-14 06:00:01,1965-05-15 06:00:00,1965-05-14,0.0,Y
1965-05-15 06:00:01,1965-05-16 06:00:00,1965-05-15,0.0,Y
1965-05-16 06:00:01,1965-05-17 06:00:00,1965-05-16,1.8,Y
1965-05-17 06:00:01,1965-05-18 06:00:00,1965-05-17,1.8,Y
1965-05-18 06:00:01,1965-05-19 06:00:00,1965-05-18,0.0,Y
1965-05-19 06:00:01,1965-05-20 06:00:00,1965-05-19,0.0,Y
1965-05-20 06:00:01,1965-05-21 06:00:00,1965-05-20,0.0,Y
1965-05-21 06:00:01,1965-05-22 06:00:00,1965-05-21,0.0,Y
1965-05-22 06:00:01,1965-05-23 06:00:00,1965-05-22,0.0,Y
1965-05-23 06:00:01,1965-05-24 06:00:00,1965-05-23,0.0,Y
1965-05-24 06:00:01,1965-05-25 06:00:00,1965-05-24,0.0,Y
1965-05-25 06:00:01,1965-05-26 06:00:00,1965-05-25,0.0,Y
1965-05-26 06:00:01,1965-05-27 06:00:00,1965-05-26,0.0,Y
1965-05-27 06:00:01,1965-05-28 06:00:00,1965-05-27,0.0,Y
1965-05-28 06:00:01,1965-05-29 06:00:00,1965-05-28,0.0,Y
1965-05-29 06:00:01,1965-05-30 06:00:00,1965-05-29,0.0,Y
1965-05-30 06:00:01,1965-05-31 06:00:00,1965-05-30,6.2,Y
1965-05-31 06:00:01,1965-06-01 06:00:00,1965-05-31,0.0,Y
1965-06-01 06:00:01,1965-06-02 06:00:00,1965-06-01,0.0,Y
1965-06-02 06:00:01,1965-06-03 06:00:00,1965-06-02,0.0,Y
1965-06-03 06:00:01,1965-06-04 06:00:00,1965-06-03,0.0,Y
1965-06-04 06:00:01,1965-06-05 06:00:00,1965-06-04,0.0,Y
1965-06-05 06:00:01,1965-06-06 06:00:00,1965-06-05,0.0,Y
1965-06-06 06:00:01,1965-06-07 06:00:00,1965-06-06,0.0,Y
1965-06-07 06:00:01,1965-06-08 06:00:00,1965-06-07,2.1,Y
1965-06-08 06:00:01,1965-06-09 06:00:00,1965-06-08,0.0,Y
1965-06-09 06:00:01,1965-06-10 06:00:00,1965-06-09,0.0,Y
1965-06-10 06:00:01,1965-06-11 06:00:00,1965-06-10,0.0,Y
1965-06-11 06:00:01,1965-06-12 06:00:00,1965-06-11,0.0,Y
1965-06-12 06:00:01,1965-06-13 06:00:00,1965-06-12,1.8,Y
1965-06-13 06:00:01,1965-06-14 06:00:00,1965-06-13,0.0,Y
1965-06-14 06:00:01,1965-06-15 06:00:00,1965-06-14,0.0,Y
1965-06-15 06:00:01,1965-06-16 06:00:00,1965-06-15,0.8,Y
1965-06-16 06:00:01,1965-06-17 06:00:00,1965-06-16,6.5,Y
1965-06-17 06:00:01,1965-06-18 06:00:00,1965-06-17,3.1,Y
1965-06-18 06:00:01,1965-06-19 06:00:00,1965-06-18,11.6,Y
1965-06-19 06:00:01,1965-06-20 06:00:00,1965-06-19,1.8,Y
1965-06-20 06:00:01,1965-06-21 06:00:00,1965-06-20,0.0,Y
1965-06-21 06:00:01,1965-06-22 06:00:00,1965-06-21,0.0,Y
1965-06-22 06:00:01,1965-06-23 06:00:00,1965-06-22,6.6,Y
1965-06-23 06:00:01,1965-06-24 06:00:00,1965-06-23,3.0,Y
1965-06-24 06:00:01,1965-06-25 06:00:00,1965-06-24,6.3,Y
1965-06-25 06:00:01,1965-06-26 06:00:00,1965-06-25,0.3,Y
1965-06-26 06:00:01,1965-06-27 06:00:00,1965-06-26,1.0,Y
1965-06-27 06:00:01,1965-06-28 06:00:00,1965-06-27,0.5,Y
1965-06-28 06:00:01,1965-06-29 06:00:00,1965-06-28,4.8,Y
1965-06-29 06:00:01,1965-06-30 06:00:00,1965-06-29,0.0,Y
1965-06-30 06:00:01,1965-07-01 06:00:00,1965-06-30,11.0,Y
1965-07-01 06:00:01,1965-07-02 06:00:00,1965-07-01,2.0,Y
1965-07-02 06:00:01,1965-07-03 06:00:00,1965-07-02,2.8,Y
1965-07-03 06:00:01,1965-07-04 06:00:00,1965-07-03,0.0,Y
1965-07-04 06:00:01,1965-07-05 06:00:00,1965-07-04,0.1,Y
1965-07-05 06:00:01,1965-07-06 06:00:00,1965-07-05,5.0,Y
1965-07-06 06:00:01,1965-07-07 06:00:00,1965-07-06,5.3,Y
1965-07-07 06:00:01,1965-07-08 06:00:00,1965-07-07,2.4,Y
1965-07-08 06:00:01,1965-07-09 06:00:00,1965-07-08,0.0,Y
1965-07-09 06:00:01,1965-07-10 06:00:00,1965-07-09,0.0,Y
1965-07-10 06:00:01,1965-07-11 06:00:00,1965-07-10,0.1,Y
1965-07-11 06:00:01,1965-07-12 06:00:00,1965-07-11,13.0,Y
1965-07-12 06:00:01,1965-07-13 06:00:00,1965-07-12,1.8,Y
1965-07-13 06:00:01,1965-07-14 06:00:00,1965-07-13,0.0,Y
1965-07-14 06:00:01,1965-07-15 06:00:00,1965-07-14,2.1,Y
1965-07-15 06:00:01,1965-07-16 06:00:00,1965-07-15,0.0,Y
1965-07-16 06:00:01,1965-07-17 06:00:00,1965-07-16,0.0,Y
1965-07-17 06:00:01,1965-07-18 06:00:00,1965-07-17,0.0,Y
1965-07-18 06:00:01,1965-07-19 06:00:00,1965-07-18,0.0,Y
1965-07-19 06:00:01,1965-07-20 06:00:00,1965-07-19,0.0,Y
1965-07-20 06:00:01,1965-07-21 06:00:00,1965-07-20,0.0,Y
1965-07-21 06:00:01,1965-07-22 06:00:00,1965-07-21,0.0,Y
1965-07-22 06:00:01,1965-07-23 06:00:00,1965-07-22,3.3,Y
1965-07-23 06:00:01,1965-07-24 06:00:00,1965-07-23,12.0,Y
1965-07-24 06:00:01,1965-07-25 06:00:00,1965-07-24,2.0,Y
1965-07-25 06:00:01,1965-07-26 06:00:00,1965-07-25,7.7,Y
1965-07-26 06:00:01,1965-07-27 06:00:00,1965-07-26,0.0,Y
1965-07-27 06:00:01,1965-07-28 06:00:00,1965-07-27,0.0,Y
1965-07-28 06:00:01,1965-07-29 06:00:00,1965-07-28,0.0,Y
1965-07-29 06:00:01,1965-07-30 06:00:00,1965-07-29,23.7,Y
1965-07-30 06:00:01,1965-07-31 06:00:00,1965-07-30,12.2,Y
1965-07-31 06:00:01,1965-08-01 06:00:00,1965-07-31,0.0,Y
1965-08-01 06:00:01,1965-08-02 06:00:00,1965-08-01,5.1,Y
1965-08-02 06:00:01,1965-08-03 06:00:00,1965-08-02,7.6,Y
1965-08-03 06:00:01,1965-08-04 06:00:00,1965-08-03,0.2,Y
1965-08-04 06:00:01,1965-08-05 06:00:00,1965-08-04,2.9,Y
1965-08-05 06:00:01,1965-08-06 06:00:00,1965-08-05,2.6,Y
1965-08-06 06:00:01,1965-08-07 06:00:00,1965-08-06,5.6,Y
1965-08-07 06:00:01,1965-08-08 06:00:00,1965-08-07,3.1,Y
1965-08-08 06:00:01,1965-08-09 06:00:00,1965-08-08,0.0,Y
1965-08-09 06:00:01,1965-08-10 06:00:00,1965-08-09,0.0,Y
