Datum,Lufttemperatur,Kvalitet,Snittemperatur,Year
1972-05-19,14.9,G,12.03,1972
1972-05-20,12.3,G,11.23,1972
1972-05-21,13.2,G,12.4,1972
1972-05-22,11.0,G,10.0,1972
1972-05-23,18.6,G,15.4,1972
1972-05-24,20.0,G,16.27,1972
1972-05-25,12.6,G,12.13,1972
1972-05-26,11.6,G,10.43,1972
1972-05-27,11.0,G,10.87,1972
1972-05-28,15.1,G,12.77,1972
1972-05-29,12.4,G,11.5,1972
1972-05-30,12.0,G,11.2,1972
1972-05-31,13.2,G,11.33,1972
1972-06-01,11.7,G,10.77,1972
1972-06-02,13.3,G,12.13,1972
1972-06-03,14.8,G,12.8,1972
1972-06-04,21.1,G,17.03,1972
1972-06-05,26.9,G,23.1,1972
1972-06-06,28.3,G,24.43,1972
1972-06-07,17.5,G,15.97,1972
1972-06-08,18.0,G,14.87,1972
1972-06-09,15.2,G,13.77,1972
1972-06-10,19.2,G,16.7,1972
1972-06-11,15.4,G,13.67,1972
1972-06-12,13.4,G,12.83,1972
1972-06-13,14.0,G,13.4,1972
1972-06-14,15.0,G,13.8,1972
1972-06-15,16.2,G,14.37,1972
1972-06-16,17.5,G,15.4,1972
1972-06-17,16.0,G,14.4,1972
1972-06-18,17.3,G,16.37,1972
1972-06-19,14.8,G,13.9,1972
1972-06-20,15.0,G,13.97,1972
1972-06-21,17.0,G,14.43,1972
1972-06-22,15.2,G,13.43,1972
1972-06-23,15.6,G,13.0,1972
1972-06-24,17.4,G,15.23,1972
1972-06-25,20.0,G,17.17,1972
1972-06-26,22.5,G,18.9,1972
1972-06-27,26.8,G,23.03,1972
1972-06-28,25.2,G,22.67,1972
1972-06-29,18.6,G,18.1,1972
1972-06-30,23.2,G,20.97,1972
1972-07-01,23.8,G,21.67,1972
1972-07-02,18.1,G,16.57,1972
1972-07-03,15.9,G,14.93,1972
1972-07-04,18.1,G,16.07,1972
1972-07-05,20.2,G,18.87,1972
1972-07-06,23.6,G,21.17,1972
1972-07-07,25.1,G,18.83,1972
1972-07-08,17.6,G,16.37,1972
1972-07-09,18.2,G,17.47,1972
1972-07-10,16.6,G,16.1,1972
1972-07-11,18.0,G,16.53,1972
1972-07-12,18.8,G,16.93,1972
1972-07-13,17.0,G,15.63,1972
1972-07-14,21.6,G,19.17,1972
1972-07-15,20.0,G,19.37,1972
1972-07-16,24.6,G,21.33,1972
1972-07-17,27.0,G,23.67,1972
1972-07-18,28.5,G,24.63,1972
1972-07-19,26.6,G,23.1,1972
1972-07-20,26.3,G,24.1,1972
1972-07-21,24.2,G,22.93,1972
1972-07-22,25.1,G,22.33,1972
1972-07-23,24.9,G,21.97,1972
1972-07-24,22.2,G,20.07,1972
1972-07-25,22.4,G,20.8,1972
1972-07-26,19.0,G,17.93,1972
1972-07-27,16.2,G,14.87,1972
1972-07-28,14.9,G,14.0,1972
1972-07-29,20.8,G,19.23,1972
1972-07-30,23.7,G,21.97,1972
1972-07-31,24.4,G,20.83,1972
1972-08-01,21.6,G,19.4,1972
1972-08-02,23.4,G,20.33,1972
1972-08-03,20.6,G,18.07,1972
1972-08-04,16.9,G,15.97,1972
1972-08-05,18.1,G,17.2,1972
1972-08-06,18.6,G,17.67,1972
1972-08-07,23.6,G,21.1,1972
1972-08-08,22.2,G,20.8,1972
1972-08-09,21.0,G,19.13,1972
1972-08-10,18.4,G,17.13,1972
1972-08-11,15.4,G,14.2,1972
1972-08-12,19.1,G,16.93,1972
1972-08-13,20.0,G,16.93,1972
1972-08-14,17.6,G,16.97,1972
1972-08-15,17.5,G,17.17,1972
1972-08-16,19.6,G,18.07,1972
1972-08-17,16.3,G,15.57,1972
1972-08-18,17.4,G,15.83,1972
1972-08-19,14.6,G,14.17,1972
1972-08-20,20.0,G,16.1,1972
1972-08-21,21.0,G,18.8,1972
1972-08-22,17.6,G,15.8,1972
1972-08-23,18.3,G,14.57,1972
1972-08-24,17.3,G,16.03,1972
1972-08-25,16.8,G,14.2,1972
1972-08-26,18.2,G,15.1,1972
1972-08-27,18.7,G,14.77,1972
1972-08-28,19.4,G,14.87,1972
1972-08-29,21.0,G,16.7,1972
1972-08-30,19.4,G,16.87,1972
1972-08-31,18.0,G,16.03,1972
1972-09-01,17.8,G,14.53,1972
1972-09-02,18.0,G,14.37,1972
1972-09-03,20.0,G,17.13,1972
1972-09-04,15.8,G,14.87,1972
1972-09-05,18.4,G,14.13,1972
1972-09-06,17.6,G,15.8,1972
1972-09-07,17.8,G,16.07,1972
1972-09-08,14.8,G,13.97,1972
1972-09-09,17.6,G,13.73,1972
1972-09-10,12.8,G,12.47,1972
1972-09-11,13.6,G,12.33,1972
1972-09-12,13.8,G,12.13,1972
1972-09-13,14.6,G,11.3,1972
1972-09-14,14.8,G,10.83,1972
1972-09-15,11.4,G,8.27,1972
1972-09-16,13.6,G,11.1,1972
1972-09-17,12.4,G,9.6,1972
1972-09-18,16.8,G,13.4,1972
1972-09-19,13.2,G,11.27,1972
1972-09-20,13.4,G,12.87,1972
1972-09-21,14.6,G,13.47,1972
1972-09-22,12.8,G,12.27,1972
1972-09-23,13.6,G,10.97,1972
1972-09-24,12.0,G,9.33,1972
1972-09-25,12.2,G,9.73,1972
1972-09-26,12.6,G,9.73,1972
1972-09-27,10.0,G,7.6,1972
1972-09-28,10.2,G,6.73,1972
1972-09-29,10.6,G,6.27,1972
1972-09-30,11.2,G,6.17,1972
1972-10-01,12.2,G,6.73,1972
1972-10-02,10.8,G,7.6,1972
1972-10-03,11.2,G,8.33,1972
1972-10-04,14.0,G,12.33,1972
1972-10-05,14.8,G,13.53,1972
1972-10-06,12.6,G,12.2,1972
1972-10-07,12.2,G,11.4,1972
1972-10-08,15.3,G,12.07,1972
1972-10-09,13.0,G,10.6,1972
1972-10-10,12.6,G,11.1,1972
1972-10-11,11.4,G,10.13,1972
1972-10-12,11.4,G,6.9,1972
1972-10-13,12.1,G,8.4,1972
1972-10-14,11.0,G,8.47,1972
1972-10-15,12.0,G,8.47,1972
1972-10-16,14.2,G,8.8,1972
1972-10-17,13.6,G,11.4,1972
1972-10-18,7.6,G,4.93,1972
1972-10-19,10.2,G,8.27,1972
1972-10-20,8.0,G,3.43,1972
1972-10-21,5.0,G,2.73,1972
1972-10-22,3.9,G,2.43,1972
1972-10-23,10.4,G,8.1,1972
1972-10-24,10.2,G,9.2,1972
1972-10-25,10.6,G,9.67,1972
1972-10-26,12.6,G,10.9,1972
1972-10-27,9.4,G,8.6,1972
1972-10-28,10.7,G,9.7,1972
1972-10-29,10.4,G,9.87,1972
1972-10-30,9.6,G,8.4,1972
1972-10-31,9.8,G,9.47,1972
1972-11-01,10.2,G,9.73,1972
1972-11-02,10.8,G,10.4,1972
1972-11-03,11.0,G,10.73,1972
1972-11-04,8.4,G,6.8,1972
1972-11-05,9.6,G,9.0,1972
1972-11-06,9.1,G,7.63,1972
1972-11-07,10.2,G,9.8,1972
1972-11-08,10.2,G,9.0,1972
1972-11-09,9.7,G,9.13,1972
1972-11-10,9.4,G,8.13,1972
1972-11-11,6.8,G,6.8,1972
1972-11-12,8.3,G,7.17,1972
1972-11-13,5.6,G,4.8,1972
1972-11-14,5.4,G,4.33,1972
1972-11-15,6.6,G,5.33,1972
1972-11-16,6.6,G,5.13,1972
1972-11-17,5.2,G,2.53,1972
1972-11-18,0.4,G,-0.53,1972
1972-11-19,3.7,G,-0.13,1972
1972-11-20,3.4,G,1.57,1972
1972-11-21,4.9,G,3.63,1972
1972-11-22,5.0,G,4.27,1972
1972-11-23,4.6,G,4.03,1972
1972-11-24,1.5,G,0.47,1972
1972-11-25,5.8,G,3.6,1972
1972-11-26,5.8,G,2.67,1972
1972-11-27,8.0,G,7.53,1972
1972-11-28,7.2,G,6.83,1972
1972-11-29,8.2,G,7.0,1972
1972-11-30,7.6,G,6.93,1972
1972-12-01,7.0,G,6.87,1972
1972-12-02,9.0,G,8.33,1972
1972-12-03,7.2,G,6.87,1972
1972-12-04,7.2,G,6.73,1972
1972-12-05,6.4,G,6.13,1972
1972-12-06,8.0,G,7.87,1972
1972-12-07,7.8,G,7.13,1972
1972-12-08,6.8,G,6.37,1972
1972-12-09,5.4,G,5.2,1972
1972-12-10,7.0,G,6.27,1972
1972-12-11,5.9,G,5.5,1972
1972-12-12,6.8,G,6.03,1972
1972-12-13,8.8,G,7.33,1972
1972-12-14,7.4,G,7.13,1972
1972-12-15,7.8,G,7.57,1972
1972-12-16,8.4,G,6.4,1972
1972-12-17,6.0,G,4.93,1972
1972-12-18,6.0,G,4.47,1972
1972-12-19,4.8,G,4.33,1972
1972-12-20,4.8,G,4.1,1972
1972-12-21,4.0,G,3.53,1972
1972-12-22,3.9,G,2.83,1972
1972-12-23,0.0,G,-0.4,1972
1972-12-24,5.4,G,4.47,1972
1972-12-25,0.6,G,-1.17,1972
1972-12-26,2.6,G,1.97,1972
1972-12-27,3.0,G,2.27,1972
1972-12-28,2.6,G,2.03,1972
1972-12-29,3.8,G,2.4,1972
1972-12-30,3.4,G,2.5,1972
1972-12-31,2.4,G,1.33,1972
1973-01-01,-0.2,G,-0.3,1973
1973-01-02,3.7,G,2.17,1973
1973-01-03,5.8,G,4.2,1973
1973-01-04,4.8,G,3.27,1973
1973-01-05,9.4,G,6.37,1973
1973-01-06,7.0,G,5.13,1973
1973-01-07,1.0,G,-0.2,1973
1973-01-08,1.3,G,0.9,1973
1973-01-09,-0.8,G,-1.13,1973
1973-01-10,0.2,G,0.0,1973
1973-01-11,1.8,G,-0.1,1973
1973-01-12,0.8,G,-0.93,1973
1973-01-13,3.4,G,3.07,1973
1973-01-14,1.6,G,1.13,1973
1973-01-15,1.6,G,1.4,1973
1973-01-16,0.0,G,-0.27,1973
1973-01-17,0.6,G,0.3,1973
1973-01-18,0.6,G,-1.67,1973
1973-01-19,0.4,G,-0.2,1973
1973-01-20,0.2,G,-0.73,1973
1973-01-21,1.8,G,1.07,1973
1973-01-22,2.4,G,1.93,1973
1973-01-23,1.4,G,1.07,1973
1973-01-24,1.2,G,1.0,1973
1973-01-25,1.8,G,1.7,1973
1973-01-26,4.8,G,4.33,1973
1973-01-27,2.3,G,1.83,1973
1973-01-28,2.0,G,1.03,1973
1973-01-29,4.2,G,2.4,1973
1973-01-30,2.6,G,2.0,1973
1973-01-31,3.0,G,2.13,1973
1973-02-01,2.2,G,2.03,1973
1973-02-02,5.6,G,4.2,1973
1973-02-03,6.4,G,5.63,1973
1973-02-04,5.8,G,5.03,1973
1973-02-05,6.0,G,5.17,1973
1973-02-06,7.0,G,5.4,1973
1973-02-07,6.7,G,5.77,1973
1973-02-08,6.0,G,4.0,1973
1973-02-09,3.2,G,2.6,1973
1973-02-10,2.4,G,0.6,1973
1973-02-11,1.2,G,0.87,1973
1973-02-12,4.4,G,4.03,1973
1973-02-13,2.5,G,2.3,1973
1973-02-14,3.4,G,2.6,1973
1973-02-15,3.2,G,0.93,1973
1973-02-16,2.0,G,1.53,1973
1973-02-17,2.1,G,1.77,1973
1973-02-18,2.4,G,2.27,1973
1973-02-19,4.3,G,3.17,1973
1973-02-20,7.1,G,6.33,1973
1973-02-21,7.6,G,6.93,1973
1973-02-22,2.8,G,2.2,1973
1973-02-23,1.4,G,0.57,1973
1973-02-24,1.4,G,-0.2,1973
1973-02-25,-0.5,G,-1.83,1973
1973-02-26,-1.6,G,-2.73,1973
1973-02-27,1.6,G,-1.07,1973
1973-02-28,4.6,G,3.5,1973
1973-03-01,7.0,G,5.33,1973
1973-03-02,3.4,G,2.83,1973
1973-03-03,3.2,G,2.6,1973
1973-03-04,4.2,G,3.4,1973
1973-03-05,6.4,G,5.6,1973
1973-03-06,4.6,G,3.8,1973
1973-03-07,6.0,G,3.73,1973
1973-03-08,6.8,G,4.13,1973
1973-03-09,7.2,G,2.5,1973
1973-03-10,6.3,G,5.23,1973
1973-03-11,6.2,G,3.47,1973
1973-03-12,7.2,G,3.33,1973
1973-03-13,5.7,G,4.7,1973
1973-03-14,7.8,G,4.9,1973
1973-03-15,7.4,G,4.0,1973
1973-03-16,6.0,G,5.37,1973
1973-03-17,7.5,G,6.03,1973
1973-03-18,7.7,G,5.43,1973
1973-03-19,7.4,G,4.13,1973
1973-03-20,9.0,G,6.97,1973
1973-03-21,10.8,G,7.47,1973
1973-03-22,8.4,G,7.13,1973
1973-03-23,10.6,G,8.17,1973
1973-03-24,11.8,G,9.1,1973
1973-03-25,11.1,G,9.07,1973
1973-03-26,10.8,G,8.67,1973
1973-03-27,8.2,G,6.27,1973
1973-03-28,10.0,G,6.13,1973
1973-03-29,9.8,G,7.27,1973
1973-03-30,9.2,G,5.83,1973
1973-03-31,8.2,G,6.73,1973
1973-04-01,6.0,G,4.87,1973
1973-04-02,7.4,G,5.67,1973
1973-04-03,7.0,G,4.9,1973
1973-04-04,5.9,G,2.7,1973
1973-04-05,8.3,G,6.9,1973
1973-04-06,4.9,G,3.77,1973
1973-04-07,8.2,G,6.0,1973
1973-04-08,6.8,G,4.67,1973
1973-04-09,8.6,G,4.9,1973
1973-04-10,5.2,G,3.27,1973
1973-04-11,3.6,G,1.9,1973
1973-04-12,6.0,G,3.4,1973
1973-04-13,8.1,G,4.7,1973
1973-04-14,6.8,G,5.87,1973
1973-04-15,7.4,G,6.6,1973
1973-04-16,7.6,G,6.73,1973
1973-04-17,9.6,G,7.97,1973
1973-04-18,7.0,G,6.3,1973
1973-04-19,6.8,G,5.53,1973
1973-04-20,7.8,G,5.3,1973
1973-04-21,6.4,G,4.87,1973
1973-04-22,15.6,G,10.87,1973
1973-04-23,16.0,G,11.73,1973
1973-04-24,6.4,G,5.77,1973
1973-04-25,7.4,G,5.37,1973
1973-04-26,8.9,G,6.17,1973
1973-04-27,7.4,G,6.2,1973
1973-04-28,10.2,G,7.13,1973
1973-04-29,11.0,G,7.6,1973
1973-04-30,9.8,G,8.37,1973
1973-05-01,12.2,G,9.6,1973
1973-05-02,10.4,G,9.2,1973
1973-05-03,12.8,G,10.0,1973
1973-05-04,15.8,G,12.3,1973
1973-05-05,16.4,G,12.83,1973
1973-05-06,11.8,G,10.4,1973
1973-05-07,14.2,G,12.27,1973
1973-05-08,10.4,G,9.77,1973
1973-05-09,11.0,G,9.73,1973
1973-05-10,10.0,G,9.53,1973
1973-05-11,9.8,G,8.93,1973
1973-05-12,10.4,G,8.97,1973
1973-05-13,9.3,G,8.97,1973
1973-05-14,10.0,G,8.53,1973
1973-05-15,11.2,G,9.77,1973
1973-05-16,13.2,G,10.87,1973
1973-05-17,14.9,G,12.13,1973
1973-05-18,12.5,G,10.03,1973
1973-05-19,12.0,G,10.2,1973
1973-05-20,21.8,G,16.67,1973
1973-05-21,13.0,G,12.9,1973
1973-05-22,15.4,G,13.87,1973
1973-05-23,12.5,G,12.03,1973
1973-05-24,12.4,G,12.07,1973
1973-05-25,14.2,G,12.9,1973
1973-05-26,14.7,G,13.07,1973
1973-05-27,13.7,G,12.2,1973
1973-05-28,18.0,G,16.1,1973
1973-05-29,23.2,G,19.17,1973
1973-05-30,23.1,G,19.77,1973
1973-05-31,21.8,G,19.4,1973
1973-06-01,15.6,G,14.27,1973
1973-06-02,18.0,G,15.33,1973
1973-06-03,15.0,G,13.53,1973
1973-06-04,15.0,G,13.77,1973
1973-06-05,14.2,G,12.8,1973
1973-06-06,20.6,G,17.0,1973
1973-06-07,19.2,G,17.83,1973
1973-06-08,21.2,G,19.13,1973
1973-06-09,17.8,G,16.87,1973
1973-06-10,14.3,G,13.83,1973
1973-06-11,12.8,G,11.7,1973
1973-06-12,16.4,G,14.33,1973
1973-06-13,15.3,G,14.57,1973
1973-06-14,14.2,G,12.7,1973
1973-06-15,13.4,G,12.47,1973
1973-06-16,17.7,G,15.1,1973
1973-06-17,19.0,G,16.13,1973
1973-06-18,22.8,G,19.9,1973
1973-06-19,20.4,G,18.27,1973
1973-06-20,23.4,G,20.5,1973
1973-06-21,24.0,G,21.3,1973
1973-06-22,22.3,G,20.5,1973
1973-06-23,24.6,G,21.53,1973
1973-06-24,25.4,G,21.8,1973
1973-06-25,25.4,G,22.47,1973
1973-06-26,24.9,G,21.77,1973
1973-06-27,25.1,G,21.8,1973
1973-06-28,19.2,G,18.47,1973
1973-06-29,18.4,G,17.53,1973
1973-06-30,20.2,G,19.0,1973
1973-07-01,22.3,G,21.03,1973
1973-07-02,26.4,G,23.7,1973
1973-07-03,26.4,G,23.93,1973
1973-07-04,22.4,G,20.93,1973
1973-07-05,24.8,G,22.13,1973
1973-07-06,29.9,G,26.73,1973
1973-07-07,30.2,G,24.9,1973
1973-07-08,24.8,G,21.27,1973
1973-07-09,18.2,G,17.53,1973
1973-07-10,17.4,G,15.1,1973
1973-07-11,19.0,G,18.03,1973
1973-07-12,21.2,G,19.0,1973
1973-07-13,22.3,G,19.83,1973
1973-07-14,21.2,G,19.63,1973
1973-07-15,26.8,G,23.67,1973
1973-07-16,25.9,G,23.33,1973
1973-07-17,19.8,G,18.83,1973
1973-07-18,20.4,G,18.93,1973
1973-07-19,18.8,G,17.53,1973
1973-07-20,19.6,G,18.1,1973
1973-07-21,18.8,G,17.07,1973
1973-07-22,19.2,G,17.83,1973
1973-07-23,20.8,G,17.27,1973
1973-07-24,18.4,G,17.07,1973
1973-07-25,17.6,G,16.87,1973
1973-07-26,18.4,G,16.43,1973
1973-07-27,23.7,G,18.57,1973
1973-07-28,26.0,G,22.87,1973
1973-07-29,24.4,G,22.17,1973
1973-07-30,22.4,G,20.47,1973
1973-07-31,21.4,G,19.1,1973
1973-08-01,19.2,G,18.17,1973
1973-08-02,21.8,G,19.8,1973
1973-08-03,25.8,G,21.87,1973
1973-08-04,19.6,G,17.93,1973
1973-08-05,17.4,G,15.47,1973
1973-08-06,24.0,G,19.27,1973
1973-08-07,16.4,G,15.87,1973
1973-08-08,16.2,G,15.07,1973
1973-08-09,17.8,G,16.63,1973
1973-08-10,17.9,G,16.43,1973
1973-08-11,17.8,G,16.2,1973
1973-08-12,21.2,G,17.1,1973
1973-08-13,21.6,G,18.97,1973
1973-08-14,23.4,G,19.67,1973
1973-08-15,24.6,G,20.27,1973
1973-08-16,25.4,G,20.83,1973
1973-08-17,25.8,G,21.53,1973
1973-08-18,18.4,G,17.13,1973
1973-08-19,16.7,G,16.13,1973
1973-08-20,16.2,G,15.4,1973
1973-08-21,17.0,G,14.53,1973
1973-08-22,17.2,G,14.1,1973
1973-08-23,17.2,G,14.33,1973
1973-08-24,17.9,G,15.57,1973
1973-08-25,16.8,G,14.4,1973
1973-08-26,18.4,G,14.0,1973
1973-08-27,20.6,G,17.47,1973
1973-08-28,21.4,G,17.3,1973
1973-08-29,16.4,G,15.6,1973
1973-08-30,16.0,G,14.37,1973
1973-08-31,17.2,G,15.67,1973
1973-09-01,15.8,G,14.53,1973
1973-09-02,17.2,G,15.6,1973
1973-09-03,17.0,G,15.4,1973
1973-09-04,16.8,G,15.33,1973
1973-09-05,17.9,G,16.67,1973
1973-09-06,16.6,G,14.2,1973
1973-09-07,17.2,G,15.87,1973
1973-09-08,17.0,G,15.93,1973
1973-09-09,15.8,G,15.6,1973
1973-09-10,14.6,G,11.87,1973
1973-09-11,13.0,G,9.93,1973
1973-09-12,15.8,G,13.13,1973
1973-09-13,14.4,G,10.53,1973
1973-09-14,19.4,G,15.8,1973
1973-09-15,16.0,G,14.17,1973
1973-09-16,17.0,G,14.17,1973
1973-09-17,18.0,G,14.93,1973
1973-09-18,16.0,G,12.53,1973
1973-09-19,15.8,G,13.07,1973
1973-09-20,15.0,G,13.97,1973
1973-09-21,14.4,G,12.97,1973
1973-09-22,10.8,G,10.3,1973
1973-09-23,14.4,G,13.2,1973
1973-09-24,16.0,G,13.0,1973
1973-09-25,9.8,G,9.53,1973
1973-09-26,6.8,G,5.47,1973
1973-09-27,9.8,G,7.87,1973
1973-09-28,12.9,G,9.97,1973
1973-09-29,11.8,G,11.07,1973
1973-09-30,10.4,G,9.13,1973
1973-10-01,12.2,G,8.27,1973
1973-10-02,15.7,G,13.97,1973
1973-10-03,17.2,G,12.17,1973
1973-10-04,16.8,G,12.5,1973
1973-10-05,18.4,G,12.37,1973
1973-10-06,18.9,G,13.3,1973
1973-10-07,10.2,G,9.2,1973
1973-10-08,12.4,G,11.23,1973
1973-10-09,10.9,G,9.23,1973
1973-10-10,8.4,G,6.63,1973
1973-10-11,3.8,G,1.53,1973
1973-10-12,8.0,G,4.33,1973
1973-10-13,8.6,G,7.4,1973
1973-10-14,9.2,G,6.13,1973
1973-10-15,4.0,G,3.4,1973
1973-10-16,5.1,G,1.83,1973
1973-10-17,4.6,G,2.07,1973
1973-10-18,4.2,G,2.23,1973
1973-10-19,2.4,G,1.27,1973
1973-10-20,5.0,G,2.43,1973
1973-10-21,5.2,G,3.13,1973
1973-10-22,7.2,G,2.4,1973
1973-10-23,4.1,G,0.37,1973
1973-10-24,7.2,G,6.37,1973
1973-10-25,11.2,G,10.53,1973
1973-10-26,10.6,G,7.83,1973
1973-10-27,9.8,G,8.73,1973
1973-10-28,8.8,G,7.93,1973
1973-10-29,9.0,G,8.07,1973
1973-10-30,9.6,G,7.43,1973
1973-10-31,4.8,G,2.73,1973
1973-11-01,6.6,G,4.2,1973
1973-11-02,6.2,G,4.2,1973
1973-11-03,7.3,G,5.63,1973
1973-11-04,7.6,G,6.87,1973
1973-11-05,9.2,G,8.4,1973
1973-11-06,6.3,G,5.83,1973
1973-11-07,7.2,G,6.27,1973
1973-11-08,10.4,G,9.4,1973
1973-11-09,10.3,G,9.77,1973
1973-11-10,9.2,G,8.43,1973
1973-11-11,7.0,G,6.27,1973
1973-11-12,7.4,G,3.77,1973
1973-11-13,5.6,G,4.13,1973
1973-11-14,-2.2,G,-3.27,1973
1973-11-15,3.4,G,0.8,1973
1973-11-16,2.1,G,1.27,1973
1973-11-17,-0.7,G,-1.63,1973
1973-11-18,4.8,G,1.0,1973
1973-11-19,6.6,G,5.07,1973
1973-11-20,4.4,G,3.5,1973
1973-11-21,6.2,G,2.8,1973
1973-11-22,8.4,G,7.8,1973
1973-11-23,8.0,G,6.27,1973
1973-11-24,3.8,G,2.13,1973
1973-11-25,-1.2,G,-3.33,1973
1973-11-26,-2.6,G,-5.0,1973
1973-11-27,-1.6,G,-3.07,1973
1973-11-28,-4.4,G,-6.0,1973
1973-11-29,-5.8,G,-7.2,1973
1973-11-30,-9.8,G,-11.07,1973
1973-12-01,-7.6,G,-9.33,1973
1973-12-02,-0.4,G,-6.77,1973
1973-12-03,6.3,G,5.43,1973
1973-12-04,5.2,G,4.9,1973
1973-12-05,3.2,G,1.37,1973
1973-12-06,4.0,G,2.87,1973
1973-12-07,-0.2,G,-2.2,1973
1973-12-08,-4.3,G,-5.3,1973
1973-12-09,1.8,G,-4.6,1973
1973-12-10,4.1,G,4.0,1973
1973-12-11,5.6,G,4.8,1973
1973-12-12,3.2,G,2.17,1973
1973-12-13,4.6,G,2.63,1973
1973-12-14,0.6,G,-0.33,1973
1973-12-15,-4.2,G,-5.07,1973
1973-12-16,1.8,G,0.93,1973
1973-12-17,2.1,G,0.73,1973
1973-12-18,0.9,G,-0.23,1973
1973-12-19,2.6,G,0.03,1973
1973-12-20,0.4,G,-0.23,1973
1973-12-21,1.4,G,0.87,1973
1973-12-22,2.4,G,1.93,1973
1973-12-23,2.4,G,1.67,1973
1973-12-24,1.8,G,1.67,1973
1973-12-25,1.8,G,1.33,1973
1973-12-26,4.2,G,2.97,1973
1973-12-27,6.2,G,5.4,1973
1973-12-28,5.2,G,4.73,1973
1973-12-29,5.2,G,4.3,1973
1973-12-30,4.2,G,3.87,1973
1973-12-31,4.9,G,4.33,1973
1974-01-01,2.8,G,1.6,1974
1974-01-02,2.8,G,1.93,1974
1974-01-03,0.6,G,-0.27,1974
1974-01-04,2.3,G,1.87,1974
1974-01-05,2.2,G,1.67,1974
1974-01-06,2.3,G,2.0,1974
1974-01-07,0.6,G,0.33,1974
1974-01-08,-0.8,G,-1.27,1974
1974-01-09,1.8,G,1.1,1974
1974-01-10,1.4,G,0.9,1974
1974-01-11,-0.4,G,-0.7,1974
1974-01-12,-0.2,G,-0.5,1974
1974-01-13,5.0,G,2.83,1974
1974-01-14,4.2,G,3.53,1974
1974-01-15,6.3,G,5.97,1974
1974-01-16,6.4,G,4.43,1974
1974-01-17,1.7,G,1.23,1974
1974-01-18,5.4,G,3.07,1974
1974-01-19,5.0,G,4.97,1974
1974-01-20,6.7,G,5.1,1974
1974-01-21,4.7,G,4.23,1974
1974-01-22,1.0,G,0.77,1974
1974-01-23,3.2,G,2.83,1974
1974-01-24,4.8,G,4.7,1974
1974-01-25,5.4,G,4.73,1974
1974-01-26,5.2,G,4.93,1974
1974-01-27,4.5,G,3.73,1974
1974-01-28,4.2,G,3.8,1974
1974-01-29,4.4,G,3.93,1974
1974-01-30,4.4,G,3.57,1974
1974-01-31,3.8,G,3.33,1974
1974-02-01,1.8,G,1.43,1974
1974-02-02,5.0,G,4.77,1974
1974-02-03,4.6,G,4.17,1974
1974-02-04,4.8,G,4.27,1974
1974-02-05,3.0,G,2.53,1974
1974-02-06,1.0,G,0.67,1974
1974-02-07,1.0,G,0.6,1974
1974-02-08,1.3,G,0.1,1974
1974-02-09,0.6,G,-1.07,1974
1974-02-10,4.8,G,3.77,1974
1974-02-11,7.6,G,7.2,1974
1974-02-12,8.2,G,7.07,1974
1974-02-13,5.8,G,4.2,1974
1974-02-14,5.0,G,3.17,1974
1974-02-15,4.0,G,3.3,1974
1974-02-16,3.6,G,2.8,1974
1974-02-17,5.1,G,4.37,1974
1974-02-18,2.6,G,2.47,1974
1974-02-19,-0.2,G,-1.07,1974
1974-02-20,1.5,G,-0.67,1974
1974-02-21,5.7,G,4.93,1974
1974-02-22,5.8,G,5.4,1974
1974-02-23,5.8,G,4.23,1974
1974-02-24,5.0,G,1.8,1974
1974-02-25,4.4,G,4.0,1974
1974-02-26,3.6,G,3.17,1974
1974-02-27,4.1,G,3.0,1974
1974-02-28,3.2,G,0.73,1974
1974-03-01,4.6,G,2.27,1974
1974-03-02,4.0,G,1.73,1974
1974-03-03,4.4,G,3.33,1974
1974-03-04,6.3,G,3.6,1974
1974-03-05,5.8,G,4.23,1974
1974-03-06,2.8,G,1.73,1974
1974-03-07,7.3,G,2.73,1974
1974-03-08,2.8,G,-0.47,1974
1974-03-09,6.0,G,3.33,1974
1974-03-10,7.5,G,3.67,1974
1974-03-11,8.2,G,4.2,1974
1974-03-12,7.8,G,4.8,1974
1974-03-13,9.0,G,4.53,1974
1974-03-14,5.3,G,0.83,1974
1974-03-15,5.0,G,2.6,1974
1974-03-16,7.6,G,5.8,1974
1974-03-17,4.8,G,4.5,1974
1974-03-18,5.6,G,4.33,1974
1974-03-19,8.0,G,5.43,1974
1974-03-20,8.6,G,7.13,1974
1974-03-21,4.9,G,4.1,1974
1974-03-22,5.0,G,4.63,1974
1974-03-23,8.6,G,5.53,1974
1974-03-24,10.1,G,5.53,1974
1974-03-25,11.5,G,6.9,1974
1974-03-26,13.4,G,8.43,1974
1974-03-27,12.6,G,6.53,1974
1974-03-28,13.6,G,8.03,1974
1974-03-29,14.2,G,8.4,1974
1974-03-30,13.8,G,8.47,1974
1974-03-31,13.0,G,8.23,1974
1974-04-01,12.0,G,8.8,1974
1974-04-02,14.0,G,9.77,1974
1974-04-03,11.9,G,9.3,1974
1974-04-04,12.8,G,8.73,1974
1974-04-05,16.8,G,11.57,1974
1974-04-06,18.8,G,12.8,1974
1974-04-07,17.5,G,12.8,1974
1974-04-08,15.6,G,10.87,1974
1974-04-09,14.8,G,11.0,1974
1974-04-10,9.4,G,8.53,1974
1974-04-11,3.0,G,2.47,1974
1974-04-12,4.9,G,2.0,1974
1974-04-13,9.0,G,4.27,1974
