index,Datum,Kvalitet,Snittemperatur,Year,Month
7397,1964-04-02,Y,2.75,1964,4
7398,1964-04-03,Y,3.6,1964,4
7399,1964-04-04,Y,3.2,1964,4
7400,1964-04-05,Y,2.2,1964,4
7401,1964-04-06,Y,2.0,1964,4
7402,1964-04-07,Y,2.41,1964,4
7403,1964-04-08,Y,2.6,1964,4
7404,1964-04-09,Y,4.43,1964,4
7405,1964-04-10,Y,4.68,1964,4
7406,1964-04-11,Y,4.67,1964,4
7407,1964-04-12,Y,4.27,1964,4
7408,1964-04-13,Y,6.08,1964,4
7409,1964-04-14,Y,4.69,1964,4
7410,1964-04-15,Y,5.22,1964,4
7411,1964-04-16,Y,7.96,1964,4
7412,1964-04-17,Y,14.32,1964,4
7413,1964-04-18,Y,15.43,1964,4
7414,1964-04-19,Y,15.67,1964,4
7415,1964-04-20,Y,11.44,1964,4
7416,1964-04-21,Y,9.96,1964,4
7417,1964-04-22,Y,9.81,1964,4
7418,1964-04-23,Y,9.56,1964,4
7419,1964-04-24,Y,6.74,1964,4
7420,1964-04-25,Y,5.33,1964,4
7421,1964-04-26,Y,6.44,1964,4
7422,1964-04-27,Y,8.13,1964,4
7423,1964-04-28,Y,12.02,1964,4
7424,1964-04-29,Y,8.09,1964,4
7425,1964-04-30,Y,7.98,1964,4
7426,1964-05-01,Y,8.04,1964,5
7427,1964-05-02,Y,8.05,1964,5
7428,1964-05-03,Y,7.95,1964,5
7429,1964-05-04,Y,7.44,1964,5
7430,1964-05-05,Y,8.5,1964,5
7431,1964-05-06,Y,10.2,1964,5
7432,1964-05-07,Y,10.52,1964,5
7433,1964-05-08,Y,11.02,1964,5
7434,1964-05-09,Y,10.05,1964,5
7435,1964-05-10,Y,8.97,1964,5
7436,1964-05-11,Y,9.64,1964,5
7437,1964-05-12,Y,10.8,1964,5
7438,1964-05-13,Y,12.32,1964,5
7439,1964-05-14,Y,9.5,1964,5
7440,1964-05-15,Y,9.93,1964,5
7441,1964-05-16,Y,10.11,1964,5
7442,1964-05-17,Y,7.91,1964,5
7443,1964-05-18,Y,9.03,1964,5
7444,1964-05-19,Y,9.93,1964,5
7445,1964-05-20,Y,11.54,1964,5
7446,1964-05-21,Y,13.11,1964,5
7447,1964-05-22,Y,12.5,1964,5
7448,1964-05-23,Y,13.92,1964,5
7449,1964-05-24,Y,16.61,1964,5
7450,1964-05-25,Y,16.24,1964,5
7451,1964-05-26,Y,17.6,1964,5
7452,1964-05-27,Y,16.99,1964,5
7453,1964-05-28,Y,17.24,1964,5
7454,1964-05-29,Y,16.46,1964,5
7455,1964-05-30,Y,15.11,1964,5
7456,1964-05-31,Y,11.82,1964,5
7457,1964-06-01,Y,10.0,1964,6
7458,1964-06-02,Y,7.72,1964,6
7459,1964-06-03,Y,12.89,1964,6
7460,1964-06-04,Y,11.91,1964,6
7461,1964-06-05,Y,15.3,1964,6
7462,1964-06-06,Y,14.95,1964,6
7463,1964-06-07,Y,16.79,1964,6
7464,1964-06-08,Y,13.61,1964,6
7465,1964-06-09,Y,12.44,1964,6
7466,1964-06-10,Y,13.65,1964,6
7467,1964-06-11,Y,15.15,1964,6
7468,1964-06-12,Y,14.83,1964,6
7469,1964-06-13,Y,19.5,1964,6
7470,1964-06-14,Y,21.68,1964,6
7471,1964-06-15,Y,13.95,1964,6
7472,1964-06-16,Y,12.43,1964,6
7473,1964-06-17,Y,12.34,1964,6
7474,1964-06-18,Y,12.92,1964,6
7475,1964-06-19,Y,14.37,1964,6
7476,1964-06-20,Y,12.68,1964,6
7477,1964-06-21,Y,12.78,1964,6
7478,1964-06-22,Y,14.49,1964,6
7479,1964-06-23,Y,12.9,1964,6
7480,1964-06-24,Y,12.65,1964,6
7481,1964-06-25,Y,14.3,1964,6
7482,1964-06-26,Y,15.28,1964,6
7483,1964-06-27,Y,15.24,1964,6
7484,1964-06-28,Y,13.74,1964,6
7485,1964-06-29,Y,13.23,1964,6
7486,1964-06-30,Y,13.2,1964,6
7487,1964-07-01,Y,13.48,1964,7
7488,1964-07-02,Y,12.1,1964,7
7489,1964-07-03,Y,12.76,1964,7
7490,1964-07-04,Y,14.45,1964,7
7491,1964-07-05,Y,11.88,1964,7
7492,1964-07-06,Y,12.39,1964,7
7493,1964-07-07,Y,12.56,1964,7
7494,1964-07-08,Y,13.28,1964,7
7495,1964-07-09,Y,14.4,1964,7
7496,1964-07-10,Y,13.68,1964,7
7497,1964-07-11,Y,12.53,1964,7
7498,1964-07-12,Y,13.97,1964,7
7499,1964-07-13,Y,14.26,1964,7
7500,1964-07-14,Y,15.02,1964,7
7501,1964-07-15,Y,17.78,1964,7
7502,1964-07-16,Y,17.32,1964,7
7503,1964-07-17,Y,15.83,1964,7
7504,1964-07-18,Y,16.92,1964,7
7505,1964-07-19,Y,17.51,1964,7
7506,1964-07-20,Y,15.32,1964,7
7507,1964-07-21,Y,14.27,1964,7
7508,1964-07-22,Y,14.67,1964,7
7509,1964-07-23,Y,16.07,1964,7
7510,1964-07-24,Y,16.51,1964,7
7511,1964-07-25,Y,14.91,1964,7
7512,1964-07-26,Y,15.3,1964,7
7513,1964-07-27,Y,14.67,1964,7
7514,1964-07-28,Y,14.48,1964,7
7515,1964-07-29,Y,13.51,1964,7
7516,1964-07-30,Y,13.56,1964,7
7517,1964-07-31,Y,14.54,1964,7
7518,1964-08-01,Y,13.05,1964,8
7519,1964-08-02,Y,13.46,1964,8
7520,1964-08-03,Y,13.59,1964,8
7521,1964-08-04,Y,15.42,1964,8
7522,1964-08-05,Y,14.48,1964,8
7523,1964-08-06,Y,15.16,1964,8
7524,1964-08-07,Y,18.06,1964,8
7525,1964-08-08,Y,18.26,1964,8
7526,1964-08-09,Y,17.42,1964,8
7527,1964-08-10,Y,18.54,1964,8
7528,1964-08-11,Y,18.31,1964,8
7529,1964-08-12,Y,15.94,1964,8
7530,1964-08-13,Y,14.6,1964,8
7531,1964-08-14,Y,14.47,1964,8
7532,1964-08-15,Y,13.7,1964,8
7533,1964-08-16,Y,13.92,1964,8
7534,1964-08-17,Y,13.81,1964,8
7535,1964-08-18,Y,15.61,1964,8
7536,1964-08-19,Y,17.56,1964,8
7537,1964-08-20,Y,14.81,1964,8
7538,1964-08-21,Y,12.93,1964,8
7539,1964-08-22,Y,13.23,1964,8
7540,1964-08-23,Y,13.76,1964,8
7541,1964-08-24,Y,14.21,1964,8
7542,1964-08-25,Y,14.52,1964,8
7543,1964-08-26,Y,15.57,1964,8
7544,1964-08-27,Y,19.01,1964,8
7545,1964-08-28,Y,14.98,1964,8
7546,1964-08-29,Y,13.01,1964,8
7547,1964-08-30,Y,12.47,1964,8
7548,1964-08-31,Y,13.38,1964,8
7549,1964-09-01,Y,11.78,1964,9
7550,1964-09-02,Y,12.33,1964,9
7551,1964-09-03,Y,13.28,1964,9
7552,1964-09-04,Y,15.15,1964,9
7553,1964-09-05,Y,15.52,1964,9
7554,1964-09-06,Y,14.87,1964,9
7555,1964-09-07,Y,15.16,1964,9
7556,1964-09-08,Y,13.35,1964,9
7557,1964-09-09,Y,10.23,1964,9
7558,1964-09-10,Y,8.29,1964,9
7559,1964-09-11,Y,8.19,1964,9
7560,1964-09-12,Y,9.43,1964,9
7561,1964-09-13,Y,9.11,1964,9
7562,1964-09-14,Y,13.14,1964,9
7563,1964-09-15,Y,14.92,1964,9
7564,1964-09-16,Y,13.83,1964,9
7565,1964-09-17,Y,11.74,1964,9
7566,1964-09-18,Y,10.62,1964,9
7567,1964-09-19,Y,9.0,1964,9
7568,1964-09-20,Y,10.12,1964,9
7569,1964-09-21,Y,8.72,1964,9
7570,1964-09-22,Y,8.22,1964,9
7571,1964-09-23,Y,12.67,1964,9
7572,1964-09-24,Y,12.67,1964,9
7573,1964-09-25,Y,12.62,1964,9
7574,1964-09-26,Y,12.58,1964,9
7575,1964-09-27,Y,11.26,1964,9
7576,1964-09-28,Y,12.26,1964,9
7577,1964-09-29,Y,12.02,1964,9
7578,1964-09-30,Y,9.11,1964,9
7579,1964-10-01,Y,8.84,1964,10
7580,1964-10-02,Y,11.57,1964,10
7581,1964-10-03,Y,8.15,1964,10
7582,1964-10-04,Y,8.24,1964,10
7583,1964-10-05,Y,8.61,1964,10
7584,1964-10-06,Y,9.36,1964,10
7585,1964-10-07,Y,12.21,1964,10
7586,1964-10-08,Y,11.97,1964,10
7587,1964-10-09,Y,9.25,1964,10
7588,1964-10-10,Y,8.27,1964,10
7589,1964-10-11,Y,7.36,1964,10
7590,1964-10-12,Y,8.54,1964,10
7591,1964-10-13,Y,7.63,1964,10
7592,1964-10-14,Y,8.72,1964,10
7593,1964-10-15,Y,7.96,1964,10
7594,1964-10-16,Y,5.98,1964,10
7595,1964-10-17,Y,6.74,1964,10
7596,1964-10-18,Y,6.8,1964,10
7597,1964-10-19,Y,6.51,1964,10
7598,1964-10-20,Y,9.6,1964,10
7599,1964-10-21,Y,9.93,1964,10
7600,1964-10-22,Y,8.51,1964,10
7601,1964-10-23,Y,6.99,1964,10
7602,1964-10-24,Y,7.27,1964,10
7603,1964-10-25,Y,3.99,1964,10
7604,1964-10-26,Y,1.85,1964,10
7605,1964-10-27,Y,4.58,1964,10
7606,1964-10-28,Y,2.31,1964,10
7607,1964-10-29,Y,2.09,1964,10
7608,1964-10-30,Y,2.59,1964,10
7609,1964-10-31,Y,2.72,1964,10
7610,1964-11-01,Y,5.49,1964,11
7611,1964-11-02,Y,5.83,1964,11
7612,1964-11-03,Y,3.8,1964,11
7613,1964-11-04,Y,6.11,1964,11
7614,1964-11-05,Y,3.55,1964,11
7615,1964-11-06,Y,5.08,1964,11
7616,1964-11-07,Y,1.44,1964,11
7617,1964-11-08,Y,6.32,1964,11
7618,1964-11-09,Y,5.86,1964,11
7619,1964-11-10,Y,4.77,1964,11
7620,1964-11-11,Y,5.6,1964,11
7621,1964-11-12,Y,4.16,1964,11
7622,1964-11-13,Y,7.41,1964,11
7623,1964-11-14,Y,7.66,1964,11
7624,1964-11-15,Y,7.76,1964,11
7625,1964-11-16,Y,6.31,1964,11
7626,1964-11-17,Y,4.18,1964,11
7627,1964-11-18,Y,3.48,1964,11
7628,1964-11-19,Y,2.88,1964,11
7629,1964-11-20,Y,2.94,1964,11
7630,1964-11-21,Y,4.68,1964,11
7631,1964-11-22,Y,3.96,1964,11
7632,1964-11-23,Y,7.07,1964,11
7633,1964-11-24,Y,7.3,1964,11
7634,1964-11-25,Y,6.52,1964,11
7635,1964-11-26,Y,5.54,1964,11
7636,1964-11-27,Y,5.77,1964,11
7637,1964-11-28,Y,2.92,1964,11
7638,1964-11-29,Y,0.97,1964,11
7639,1964-11-30,Y,0.53,1964,11
7640,1964-12-01,Y,-0.65,1964,12
7641,1964-12-02,Y,0.51,1964,12
7642,1964-12-03,Y,1.18,1964,12
7643,1964-12-04,Y,0.24,1964,12
7644,1964-12-05,Y,-2.2,1964,12
7645,1964-12-06,Y,-3.4,1964,12
7646,1964-12-07,Y,6.15,1964,12
7647,1964-12-08,Y,6.62,1964,12
7648,1964-12-09,Y,7.68,1964,12
7649,1964-12-10,Y,7.2,1964,12
7650,1964-12-11,Y,5.03,1964,12
7651,1964-12-12,Y,5.01,1964,12
7652,1964-12-13,Y,5.91,1964,12
7653,1964-12-14,Y,2.58,1964,12
7654,1964-12-15,Y,1.64,1964,12
7655,1964-12-16,Y,2.22,1964,12
7656,1964-12-17,Y,-0.29,1964,12
7657,1964-12-18,Y,-0.85,1964,12
7658,1964-12-19,Y,-4.1,1964,12
7659,1964-12-20,Y,0.61,1964,12
7660,1964-12-21,Y,-2.93,1964,12
7661,1964-12-22,Y,0.18,1964,12
7662,1964-12-23,Y,3.1,1964,12
7663,1964-12-24,Y,2.83,1964,12
7664,1964-12-25,Y,-1.97,1964,12
7665,1964-12-26,Y,-6.84,1964,12
7666,1964-12-27,Y,-4.63,1964,12
7667,1964-12-28,Y,-7.8,1964,12
7668,1964-12-29,Y,-8.53,1964,12
7669,1964-12-30,Y,-0.76,1964,12
7670,1964-12-31,Y,3.08,1964,12
7671,1965-01-01,Y,3.11,1965,1
7672,1965-01-02,Y,-0.05,1965,1
7673,1965-01-03,Y,-4.5,1965,1
7674,1965-01-04,Y,-0.95,1965,1
7675,1965-01-05,Y,1.63,1965,1
7676,1965-01-06,Y,-3.88,1965,1
7677,1965-01-07,Y,-0.5,1965,1
7678,1965-01-08,Y,3.39,1965,1
7679,1965-01-09,Y,-3.9,1965,1
7680,1965-01-10,Y,-6.51,1965,1
7681,1965-01-11,Y,0.65,1965,1
7682,1965-01-12,Y,3.92,1965,1
7683,1965-01-13,Y,3.77,1965,1
7684,1965-01-14,Y,3.44,1965,1
7685,1965-01-15,Y,2.85,1965,1
7686,1965-01-16,Y,2.64,1965,1
7687,1965-01-17,Y,2.67,1965,1
7688,1965-01-18,Y,2.93,1965,1
7689,1965-01-19,Y,1.55,1965,1
7690,1965-01-20,Y,0.57,1965,1
7691,1965-01-21,Y,-0.56,1965,1
7692,1965-01-22,Y,-2.02,1965,1
7693,1965-01-23,Y,-1.32,1965,1
7694,1965-01-24,Y,0.12,1965,1
7695,1965-01-25,Y,0.43,1965,1
7696,1965-01-26,Y,-1.41,1965,1
7697,1965-01-27,Y,-2.24,1965,1
7698,1965-01-28,Y,-2.61,1965,1
7699,1965-01-29,Y,-2.34,1965,1
7700,1965-01-30,Y,-1.03,1965,1
7701,1965-01-31,Y,-3.54,1965,1
7702,1965-02-01,Y,-3.01,1965,2
7703,1965-02-02,Y,-0.86,1965,2
7704,1965-02-03,Y,-0.8,1965,2
7705,1965-02-04,Y,-1.23,1965,2
7706,1965-02-05,Y,1.38,1965,2
7707,1965-02-06,Y,2.0,1965,2
7708,1965-02-07,Y,2.45,1965,2
7709,1965-02-08,Y,-1.68,1965,2
7710,1965-02-09,Y,-1.78,1965,2
7711,1965-02-10,Y,1.29,1965,2
7712,1965-02-11,Y,1.27,1965,2
7713,1965-02-12,Y,2.31,1965,2
7714,1965-02-13,Y,0.86,1965,2
7715,1965-02-14,Y,-0.63,1965,2
7716,1965-02-15,Y,-2.07,1965,2
7717,1965-02-16,Y,-4.43,1965,2
7718,1965-02-17,Y,-4.1,1965,2
7719,1965-02-18,Y,-0.44,1965,2
7720,1965-02-19,Y,-1.09,1965,2
7721,1965-02-20,Y,-3.57,1965,2
7722,1965-02-21,Y,0.16,1965,2
7723,1965-02-22,Y,-1.1,1965,2
7724,1965-02-23,Y,-3.31,1965,2
7725,1965-02-24,Y,-2.23,1965,2
7726,1965-02-25,Y,-4.17,1965,2
7727,1965-02-26,Y,-5.67,1965,2
7728,1965-02-27,Y,-8.43,1965,2
7729,1965-02-28,Y,-9.99,1965,2
7730,1965-03-01,Y,-10.6,1965,3
7731,1965-03-02,Y,-6.51,1965,3
7732,1965-03-03,Y,-7.73,1965,3
7733,1965-03-04,Y,-5.26,1965,3
7734,1965-03-05,Y,-4.03,1965,3
7735,1965-03-06,Y,-6.92,1965,3
7736,1965-03-07,Y,-2.92,1965,3
7737,1965-03-08,Y,-1.62,1965,3
7738,1965-03-09,Y,-4.52,1965,3
7739,1965-03-10,Y,0.9,1965,3
7740,1965-03-11,Y,0.7,1965,3
7741,1965-03-12,Y,-0.48,1965,3
7742,1965-03-13,Y,0.36,1965,3
7743,1965-03-14,Y,0.97,1965,3
7744,1965-03-15,Y,2.34,1965,3
7745,1965-03-16,Y,3.97,1965,3
7746,1965-03-17,Y,2.22,1965,3
7747,1965-03-18,Y,4.22,1965,3
7748,1965-03-19,Y,2.01,1965,3
7749,1965-03-20,Y,1.47,1965,3
7750,1965-03-21,Y,0.15,1965,3
7751,1965-03-22,Y,0.33,1965,3
7752,1965-03-23,Y,0.7,1965,3
7753,1965-03-24,Y,0.83,1965,3
7754,1965-03-25,Y,0.58,1965,3
7755,1965-03-26,Y,-0.31,1965,3
7756,1965-03-27,Y,1.2,1965,3
7757,1965-03-28,Y,3.28,1965,3
7758,1965-03-29,Y,5.77,1965,3
7759,1965-03-30,Y,6.29,1965,3
7760,1965-03-31,Y,4.77,1965,3
7761,1965-04-01,Y,2.7,1965,4
7762,1965-04-02,Y,1.3,1965,4
7763,1965-04-03,Y,3.32,1965,4
7764,1965-04-04,Y,4.86,1965,4
7765,1965-04-05,Y,3.35,1965,4
7766,1965-04-06,Y,4.48,1965,4
7767,1965-04-07,Y,3.61,1965,4
7768,1965-04-08,Y,0.81,1965,4
7769,1965-04-09,Y,-0.21,1965,4
7770,1965-04-10,Y,1.55,1965,4
7771,1965-04-11,Y,4.11,1965,4
7772,1965-04-12,Y,4.93,1965,4
7773,1965-04-13,Y,4.65,1965,4
7774,1965-04-14,Y,4.43,1965,4
7775,1965-04-15,Y,5.95,1965,4
7776,1965-04-16,Y,6.11,1965,4
7777,1965-04-17,Y,4.44,1965,4
7778,1965-04-18,Y,4.95,1965,4
7779,1965-04-19,Y,5.73,1965,4
7780,1965-04-20,Y,5.87,1965,4
7781,1965-04-21,Y,9.59,1965,4
7782,1965-04-22,Y,8.71,1965,4
7783,1965-04-23,Y,9.05,1965,4
7784,1965-04-24,Y,6.72,1965,4
7785,1965-04-25,Y,5.71,1965,4
7786,1965-04-26,Y,5.6,1965,4
7787,1965-04-27,Y,6.31,1965,4
7788,1965-04-28,Y,11.08,1965,4
7789,1965-04-29,Y,9.86,1965,4
7790,1965-04-30,Y,9.6,1965,4
7791,1965-05-01,Y,10.61,1965,5
7792,1965-05-02,Y,9.61,1965,5
7793,1965-05-03,Y,7.28,1965,5
7794,1965-05-04,Y,6.54,1965,5
7795,1965-05-05,Y,6.0,1965,5
7796,1965-05-06,Y,7.35,1965,5
7797,1965-05-07,Y,7.32,1965,5
7798,1965-05-08,Y,7.81,1965,5
7799,1965-05-09,Y,8.31,1965,5
7800,1965-05-10,Y,9.43,1965,5
7801,1965-05-11,Y,11.16,1965,5
7802,1965-05-12,Y,9.13,1965,5
7803,1965-05-13,Y,9.35,1965,5
7804,1965-05-14,Y,10.96,1965,5
7805,1965-05-15,Y,9.34,1965,5
7806,1965-05-16,Y,6.54,1965,5
7807,1965-05-17,Y,7.03,1965,5
7808,1965-05-18,Y,7.24,1965,5
7809,1965-05-19,Y,7.78,1965,5
7810,1965-05-20,Y,8.44,1965,5
7811,1965-05-21,Y,8.21,1965,5
7812,1965-05-22,Y,9.56,1965,5
7813,1965-05-23,Y,10.95,1965,5
7814,1965-05-24,Y,12.88,1965,5
7815,1965-05-25,Y,13.07,1965,5
7816,1965-05-26,Y,11.8,1965,5
7817,1965-05-27,Y,9.87,1965,5
7818,1965-05-28,Y,12.81,1965,5
7819,1965-05-29,Y,11.7,1965,5
7820,1965-05-30,Y,10.62,1965,5
7821,1965-05-31,Y,10.32,1965,5
7822,1965-06-01,Y,11.79,1965,6
7823,1965-06-02,Y,12.65,1965,6
7824,1965-06-03,Y,14.85,1965,6
7825,1965-06-04,Y,14.78,1965,6
7826,1965-06-05,Y,16.06,1965,6
7827,1965-06-06,Y,18.26,1965,6
7828,1965-06-07,Y,16.21,1965,6
7829,1965-06-08,Y,12.62,1965,6
7830,1965-06-09,Y,15.55,1965,6
7831,1965-06-10,Y,17.82,1965,6
7832,1965-06-11,Y,16.1,1965,6
7833,1965-06-12,Y,14.59,1965,6
7834,1965-06-13,Y,14.42,1965,6
7835,1965-06-14,Y,15.35,1965,6
7836,1965-06-15,Y,14.53,1965,6
7837,1965-06-16,Y,15.65,1965,6
7838,1965-06-17,Y,14.22,1965,6
7839,1965-06-18,Y,13.51,1965,6
7840,1965-06-19,Y,13.76,1965,6
7841,1965-06-20,Y,14.6,1965,6
7842,1965-06-21,Y,15.3,1965,6
7843,1965-06-22,Y,14.38,1965,6
7844,1965-06-23,Y,14.71,1965,6
7845,1965-06-24,Y,13.97,1965,6
7846,1965-06-25,Y,14.05,1965,6
7847,1965-06-26,Y,15.46,1965,6
7848,1965-06-27,Y,13.64,1965,6
7849,1965-06-28,Y,11.99,1965,6
7850,1965-06-29,Y,14.45,1965,6
7851,1965-06-30,Y,11.91,1965,6
7852,1965-07-01,Y,12.65,1965,7
7853,1965-07-02,Y,12.08,1965,7
7854,1965-07-03,Y,13.07,1965,7
7855,1965-07-04,Y,13.28,1965,7
7856,1965-07-05,Y,11.3,1965,7
7857,1965-07-06,Y,12.3,1965,7
7858,1965-07-07,Y,12.19,1965,7
7859,1965-07-08,Y,12.35,1965,7
7860,1965-07-09,Y,12.88,1965,7
7861,1965-07-10,Y,12.54,1965,7
7862,1965-07-11,Y,12.03,1965,7
7863,1965-07-12,Y,12.95,1965,7
7864,1965-07-13,Y,14.14,1965,7
7865,1965-07-14,Y,13.4,1965,7
7866,1965-07-15,Y,15.42,1965,7
7867,1965-07-16,Y,16.52,1965,7
7868,1965-07-17,Y,16.63,1965,7
7869,1965-07-18,Y,16.68,1965,7
7870,1965-07-19,Y,16.95,1965,7
7871,1965-07-20,Y,18.45,1965,7
7872,1965-07-21,Y,20.38,1965,7
7873,1965-07-22,Y,16.53,1965,7
7874,1965-07-23,Y,15.86,1965,7
7875,1965-07-24,Y,14.92,1965,7
7876,1965-07-25,Y,14.81,1965,7
7877,1965-07-26,Y,15.38,1965,7
7878,1965-07-27,Y,14.16,1965,7
7879,1965-07-28,Y,13.48,1965,7
7880,1965-07-29,Y,12.75,1965,7
7881,1965-07-30,Y,14.22,1965,7
7882,1965-07-31,Y,13.05,1965,7
7883,1965-08-01,Y,12.37,1965,8
7884,1965-08-02,Y,11.61,1965,8
7885,1965-08-03,Y,13.6,1965,8
7886,1965-08-04,Y,12.81,1965,8
7887,1965-08-05,Y,13.76,1965,8
7888,1965-08-06,Y,15.71,1965,8
7889,1965-08-07,Y,13.12,1965,8
7890,1965-08-08,Y,13.37,1965,8
7891,1965-08-09,Y,13.37,1965,8
7892,1965-08-10,Y,14.93,1965,8
7893,1965-08-11,Y,14.59,1965,8
7894,1965-08-12,Y,14.2,1965,8
7895,1965-08-13,Y,15.47,1965,8
7896,1965-08-14,Y,15.19,1965,8
7897,1965-08-15,Y,14.76,1965,8
7898,1965-08-16,Y,14.96,1965,8
7899,1965-08-17,Y,14.68,1965,8
7900,1965-08-18,Y,16.88,1965,8
7901,1965-08-19,Y,16.1,1965,8
7902,1965-08-20,Y,14.64,1965,8
7903,1965-08-21,Y,14.29,1965,8
7904,1965-08-22,Y,16.04,1965,8
7905,1965-08-23,Y,17.5,1965,8
7906,1965-08-24,Y,16.47,1965,8
7907,1965-08-25,Y,16.25,1965,8
7908,1965-08-26,Y,12.96,1965,8
7909,1965-08-27,Y,11.36,1965,8
7910,1965-08-28,Y,12.4,1965,8
7911,1965-08-29,Y,13.74,1965,8
7912,1965-08-30,Y,12.68,1965,8
7913,1965-08-31,Y,12.56,1965,8
7914,1965-09-01,Y,13.17,1965,9
7915,1965-09-02,Y,13.88,1965,9
7916,1965-09-03,Y,14.89,1965,9
7917,1965-09-04,Y,15.93,1965,9
7918,1965-09-05,Y,13.99,1965,9
7919,1965-09-06,Y,13.98,1965,9
7920,1965-09-07,Y,13.5,1965,9
7921,1965-09-08,Y,12.27,1965,9
7922,1965-09-09,Y,13.18,1965,9
7923,1965-09-10,Y,12.92,1965,9
7924,1965-09-11,Y,11.79,1965,9
7925,1965-09-12,Y,11.57,1965,9
7926,1965-09-13,Y,11.14,1965,9
7927,1965-09-14,Y,12.03,1965,9
7928,1965-09-15,Y,11.84,1965,9
7929,1965-09-16,Y,14.88,1965,9
7930,1965-09-17,Y,13.29,1965,9
7931,1965-09-18,Y,13.83,1965,9
7932,1965-09-19,Y,12.82,1965,9
7933,1965-09-20,Y,11.16,1965,9
7934,1965-09-21,Y,13.36,1965,9
7935,1965-09-22,Y,14.13,1965,9
7936,1965-09-23,Y,12.56,1965,9
7937,1965-09-24,Y,13.05,1965,9
7938,1965-09-25,Y,14.51,1965,9
7939,1965-09-26,Y,15.33,1965,9
7940,1965-09-27,Y,16.12,1965,9
7941,1965-09-28,Y,13.18,1965,9
7942,1965-09-29,Y,11.62,1965,9
7943,1965-09-30,Y,11.46,1965,9
7944,1965-10-01,Y,10.53,1965,10
7945,1965-10-02,Y,11.01,1965,10
7946,1965-10-03,Y,11.69,1965,10
7947,1965-10-04,Y,11.06,1965,10
7948,1965-10-05,Y,10.5,1965,10
7949,1965-10-06,Y,11.31,1965,10
7950,1965-10-07,Y,10.98,1965,10
7951,1965-10-08,Y,6.93,1965,10
7952,1965-10-09,Y,5.08,1965,10
7953,1965-10-10,Y,8.33,1965,10
7954,1965-10-11,Y,6.99,1965,10
7955,1965-10-12,Y,8.63,1965,10
7956,1965-10-13,Y,11.39,1965,10
7957,1965-10-14,Y,10.74,1965,10
7958,1965-10-15,Y,10.83,1965,10
7959,1965-10-16,Y,9.17,1965,10
7960,1965-10-17,Y,7.58,1965,10
7961,1965-10-18,Y,7.96,1965,10
7962,1965-10-19,Y,8.8,1965,10
7963,1965-10-20,Y,7.18,1965,10
7964,1965-10-21,Y,9.1,1965,10
7965,1965-10-22,Y,9.59,1965,10
7966,1965-10-23,Y,8.83,1965,10
7967,1965-10-24,Y,4.91,1965,10
7968,1965-10-25,Y,5.37,1965,10
7969,1965-10-26,Y,7.21,1965,10
7970,1965-10-27,Y,9.67,1965,10
7971,1965-10-28,Y,11.6,1965,10
7972,1965-10-29,Y,9.49,1965,10
7973,1965-10-30,Y,9.69,1965,10
7974,1965-10-31,Y,8.95,1965,10
7975,1965-11-01,Y,8.52,1965,11
7976,1965-11-02,Y,7.43,1965,11
7977,1965-11-03,Y,6.45,1965,11
7978,1965-11-04,Y,3.94,1965,11
7979,1965-11-05,Y,6.31,1965,11
7980,1965-11-06,Y,7.15,1965,11
7981,1965-11-07,Y,2.48,1965,11
7982,1965-11-08,Y,2.61,1965,11
7983,1965-11-09,Y,7.42,1965,11
7984,1965-11-10,Y,5.12,1965,11
7985,1965-11-11,Y,-1.41,1965,11
7986,1965-11-12,Y,-2.44,1965,11
7987,1965-11-13,Y,-4.02,1965,11
7988,1965-11-14,Y,-5.44,1965,11
7989,1965-11-15,Y,-5.92,1965,11
7990,1965-11-16,Y,-7.52,1965,11
7991,1965-11-17,Y,-4.98,1965,11
7992,1965-11-18,Y,-5.37,1965,11
7993,1965-11-19,Y,-2.51,1965,11
7994,1965-11-20,Y,-4.77,1965,11
7995,1965-11-21,Y,-8.45,1965,11
7996,1965-11-22,Y,-10.22,1965,11
7997,1965-11-23,Y,-3.78,1965,11
7998,1965-11-24,Y,-1.69,1965,11
7999,1965-11-25,Y,-1.38,1965,11
8000,1965-11-26,Y,1.5,1965,11
8001,1965-11-27,Y,1.46,1965,11
8002,1965-11-28,Y,-0.97,1965,11
8003,1965-11-29,Y,-1.54,1965,11
8004,1965-11-30,Y,0.98,1965,11
8005,1965-12-01,Y,-1.25,1965,12
8006,1965-12-02,Y,-0.3,1965,12
8007,1965-12-03,Y,0.43,1965,12
8008,1965-12-04,Y,1.3,1965,12
8009,1965-12-05,Y,-0.22,1965,12
8010,1965-12-06,Y,-0.91,1965,12
8011,1965-12-07,Y,-7.5,1965,12
8012,1965-12-08,Y,-0.49,1965,12
8013,1965-12-09,Y,1.43,1965,12
8014,1965-12-10,Y,1.87,1965,12
8015,1965-12-11,Y,-1.9,1965,12
8016,1965-12-12,Y,-8.21,1965,12
8017,1965-12-13,Y,-9.72,1965,12
8018,1965-12-14,Y,-7.17,1965,12
8019,1965-12-15,Y,-4.62,1965,12
8020,1965-12-16,Y,-5.79,1965,12
8021,1965-12-17,Y,-6.87,1965,12
8022,1965-12-18,Y,-0.57,1965,12
8023,1965-12-19,Y,2.05,1965,12
8024,1965-12-20,Y,2.22,1965,12
8025,1965-12-21,Y,-2.13,1965,12
8026,1965-12-22,Y,-1.3,1965,12
